RunSeed,Seed,Algoritmo,Radius,nDevices,appPeriodSeconds,simulationTime,PHYTotal,PHYSuccessful,PHYInterfered,PHYNoMoreReceivers,PHYUnderSensitivity,PHYLostBecauseTX,SimulationDuration
1715222974,1,3,4000,3000,600,600,2999,2712,225,62,0,0,2.36667
1715222974,1,3,6000,3000,600,600,2999,2059,162,50,728,0,2.35
1715222974,1,3,8000,3000,600,600,2999,1033,79,27,1860,0,2.58333
1715222974,1,3,10000,3000,600,600,3000,514,18,0,2468,0,2.13333
1715222974,1,4,3000,3000,600,600,2999,2652,341,6,0,0,2.15
1715222974,1,4,2000,3000,600,600,2999,2621,373,5,0,0,2.13333
1715222974,1,4,4000,3000,600,600,2998,2732,248,18,0,0,2.16667
1715222974,1,4,6000,3000,600,600,2998,2337,449,212,0,0,2.2
1715222974,1,4,8000,3000,600,600,2996,1291,1069,636,0,0,2.25
1715222974,1,4,10000,3000,600,600,2996,869,1131,596,400,0,2.21667
1715222974,1,5,3000,3000,600,600,2999,2705,230,64,0,0,2.15
1715222974,1,5,2000,3000,600,600,2999,2712,225,62,0,0,2.13333
1715222974,1,5,4000,3000,600,600,2998,2708,206,84,0,0,2.23333
1715222974,1,5,6000,3000,600,600,2997,2060,455,277,205,0,2.18333
1715222974,1,5,8000,3000,600,600,2996,986,971,625,414,0,2.23333
1715222974,1,5,10000,3000,600,600,2994,573,1026,593,802,0,2.16667
3822412454,1,1,3000,3000,600,600,3000,2615,381,4,0,0,2.18333
3822412454,1,1,2000,3000,600,600,3000,2615,381,4,0,0,2.15
3822412454,1,1,4000,3000,600,600,3000,2615,381,4,0,0,2.16667
3822412454,1,1,6000,3000,600,600,3000,1421,105,0,1474,0,2.15
3822412454,1,1,8000,3000,600,600,3000,801,35,0,2164,0,2.1
3822412454,1,1,10000,3000,600,600,3000,512,18,0,2470,0,2.16667
3822412454,1,2,3000,3000,600,600,2998,2263,463,272,0,0,2.13333
3822412454,1,2,2000,3000,600,600,2998,2263,463,272,0,0,2.13333
3822412454,1,2,4000,3000,600,600,2998,2263,463,272,0,0,2.16667
3822412454,1,2,6000,3000,600,600,2998,2263,463,272,0,0,2.16667
3822412454,1,2,8000,3000,600,600,2998,2263,463,272,0,0,2.23333
3822412454,1,2,10000,3000,600,600,3000,703,24,0,2273,0,2.48333
3822412454,1,3,3000,3000,600,600,2999,2686,245,68,0,0,2.86667
3822412454,1,3,2000,3000,600,600,2999,2686,245,68,0,0,2.98333
3822412454,1,3,4000,3000,600,600,2999,2686,245,68,0,0,2.55
