RunSeed,Seed,Algoritmo,Radius,nDevices,appPeriodSeconds,simulationTime,PHYTotal,PHYSuccessful,PHYInterfered,PHYNoMoreReceivers,PHYUnderSensitivity,PHYLostBecauseTX,SimulationDuration
3679181795,1,3,2000,1000,600,600,1000,929,70,1,0,0,0.216667
3679181795,1,3,4000,1000,600,600,1000,929,70,1,0,0,0.2
3679181795,1,3,6000,1000,600,600,1000,472,14,0,514,0,0.2
3679181795,1,3,8000,1000,600,600,1000,281,5,0,714,0,0.216667
3679181795,1,3,10000,1000,600,600,1000,189,2,0,809,0,0.216667
3679181795,1,4,2000,1000,600,600,1000,929,70,1,0,0,0.216667
3679181795,1,4,4000,1000,600,600,1000,957,41,2,0,0,0.216667
3679181795,1,4,6000,1000,600,600,1000,919,66,15,0,0,0.216667
3679181795,1,4,8000,1000,600,600,999,731,222,46,0,0,0.2
3679181795,1,4,10000,1000,600,600,999,540,240,36,183,0,0.216667
3679181795,1,5,2000,1000,600,600,1000,965,32,3,0,0,0.2
3679181795,1,5,4000,1000,600,600,1000,970,26,4,0,0,0.216667
3679181795,1,5,6000,1000,600,600,1000,835,74,17,74,0,0.216667
3679181795,1,5,8000,1000,600,600,999,580,212,38,169,0,0.216667
3679181795,1,5,10000,1000,600,600,999,391,251,38,319,0,0.216667
3034321259,1,1,2000,1000,600,600,1000,976,23,1,0,0,0.2
3034321259,1,1,4000,1000,600,600,999,973,25,1,0,0,0.2
3034321259,1,1,6000,1000,600,600,999,879,29,7,84,0,0.216667
3034321259,1,1,8000,1000,600,600,998,619,138,24,217,0,0.2
3034321259,1,1,10000,1000,600,600,998,433,184,23,358,0,0.216667
3034321259,1,2,2000,1000,600,600,1000,935,60,5,0,0,0.2
3034321259,1,2,4000,1000,600,600,1000,935,60,5,0,0,0.2
3034321259,1,2,6000,1000,600,600,1000,935,60,5,0,0,0.216667
3034321259,1,2,8000,1000,600,600,1000,935,60,5,0,0,0.2
3034321259,1,2,10000,1000,600,600,1000,256,5,0,739,0,0.2
3034321259,1,3,2000,1000,600,600,1000,953,47,0,0,0,0.216667
3034321259,1,3,4000,1000,600,600,1000,953,47,0,0,0,0.233333
3034321259,1,3,6000,1000,600,600,1000,485,16,0,499,0,0.2
3034321259,1,3,8000,1000,600,600,1000,283,6,0,711,0,0.216667
3034321259,1,3,10000,1000,600,600,1000,166,2,0,832,0,0.2
3034321259,1,4,2000,1000,600,600,1000,953,47,0,0,0,0.216667
3034321259,1,4,4000,1000,600,600,1000,976,24,0,0,0,0.216667
3034321259,1,4,6000,1000,600,600,1000,958,38,4,0,0,0.216667
3034321259,1,4,8000,1000,600,600,999,763,210,26,0,0,0.2
3034321259,1,4,10000,1000,600,600,998,576,239,30,153,0,0.2
3034321259,1,5,2000,1000,600,600,1000,976,23,1,0,0,0.216667
3034321259,1,5,4000,1000,600,600,999,975,23,1,0,0,0.216667
3034321259,1,5,6000,1000,600,600,999,852,61,13,73,0,0.2
3034321259,1,5,8000,1000,600,600,998,603,202,36,157,0,0.216667
3034321259,1,5,10000,1000,600,600,998,430,235,29,304,0,0.2
301165944,1,1,2000,1000,600,600,999,969,29,1,0,0,0.216667
301165944,1,1,4000,1000,600,600,999,952,45,2,0,0,0.216667
301165944,1,1,6000,1000,600,600,999,870,36,4,89,0,0.216667
301165944,1,1,8000,1000,600,600,997,621,131,17,228,0,0.216667
301165944,1,1,10000,1000,600,600,998,415,197,26,360,0,0.2
301165944,1,2,2000,1000,600,600,997,922,66,9,0,0,0.216667
301165944,1,2,4000,1000,600,600,997,922,66,9,0,0,0.216667
301165944,1,2,6000,1000,600,600,997,922,66,9,0,0,0.216667
301165944,1,2,8000,1000,600,600,997,922,66,9,0,0,0.2
301165944,1,2,10000,1000,600,600,1000,236,4,0,760,0,0.216667
301165944,1,3,2000,1000,600,600,1000,932,68,0,0,0,0.216667
301165944,1,3,4000,1000,600,600,1000,932,68,0,0,0,0.2
301165944,1,3,6000,1000,600,600,1000,461,19,0,520,0,0.216667
301165944,1,3,8000,1000,600,600,1000,268,4,0,728,0,0.2
301165944,1,3,10000,1000,600,600,1000,178,3,0,819,0,0.2
301165944,1,4,2000,1000,600,600,1000,932,68,0,0,0,0.2
301165944,1,4,4000,1000,600,600,999,964,35,0,0,0,0.216667
301165944,1,4,6000,1000,600,600,997,941,50,6,0,0,0.216667
301165944,1,4,8000,1000,600,600,996,749,219,28,0,0,0.2
301165944,1,4,10000,1000,600,600,998,538,254,27,179,0,0.216667
301165944,1,5,2000,1000,600,600,999,969,29,1,0,0,0.216667
301165944,1,5,4000,1000,600,600,999,965,30,4,0,0,0.2
301165944,1,5,6000,1000,600,600,997,834,77,7,79,0,0.2
301165944,1,5,8000,1000,600,600,997,575,211,38,173,0,0.216667
301165944,1,5,10000,1000,600,600,998,395,250,31,322,0,0.216667
2470618341,1,1,2000,1000,600,600,999,962,35,2,0,0,0.2
2470618341,1,1,4000,1000,600,600,999,955,42,2,0,0,0.216667
2470618341,1,1,6000,1000,600,600,999,863,52,3,81,0,0.2
2470618341,1,1,8000,1000,600,600,999,612,149,19,219,0,0.216667
2470618341,1,1,10000,1000,600,600,1000,421,192,26,361,0,0.216667
2470618341,1,2,2000,1000,600,600,999,916,74,9,0,0,0.216667
2470618341,1,2,4000,1000,600,600,999,916,74,9,0,0,0.216667
2470618341,1,2,6000,1000,600,600,999,916,74,9,0,0,0.216667
2470618341,1,2,8000,1000,600,600,999,916,74,9,0,0,0.2
2470618341,1,2,10000,1000,600,600,1000,208,2,0,790,0,0.216667
2470618341,1,3,2000,1000,600,600,1000,949,51,0,0,0,0.2
2470618341,1,3,4000,1000,600,600,1000,949,51,0,0,0,0.2
2470618341,1,3,6000,1000,600,600,1000,480,8,0,512,0,0.216667
2470618341,1,3,8000,1000,600,600,1000,246,2,0,752,0,0.216667
2470618341,1,3,10000,1000,600,600,1000,157,1,0,842,0,0.2
2470618341,1,4,2000,1000,600,600,1000,949,51,0,0,0,0.216667
2470618341,1,4,4000,1000,600,600,1000,970,30,0,0,0,0.216667
2470618341,1,4,6000,1000,600,600,999,924,70,5,0,0,0.216667
2470618341,1,4,8000,1000,600,600,998,717,244,37,0,0,0.216667
2470618341,1,4,10000,1000,600,600,999,526,262,33,178,0,0.216667
2470618341,1,5,2000,1000,600,600,999,962,35,2,0,0,0.216667
2470618341,1,5,4000,1000,600,600,999,964,33,2,0,0,0.2
2470618341,1,5,6000,1000,600,600,999,848,80,4,67,0,0.216667
2470618341,1,5,8000,1000,600,600,999,573,227,35,164,0,0.216667
2470618341,1,5,10000,1000,600,600,1000,397,252,28,323,0,0.25
366421003,1,1,2000,1000,600,600,998,968,29,1,0,0,0.216667
366421003,1,1,4000,1000,600,600,998,958,39,1,0,0,0.2
366421003,1,1,6000,1000,600,600,998,855,45,7,91,0,0.216667
366421003,1,1,8000,1000,600,600,998,608,152,25,213,0,0.2
366421003,1,1,10000,1000,600,600,999,401,232,28,338,0,0.2
366421003,1,2,2000,1000,600,600,998,914,70,14,0,0,0.216667
366421003,1,2,4000,1000,600,600,998,914,70,14,0,0,0.216667
366421003,1,2,6000,1000,600,600,998,914,70,14,0,0,0.216667
366421003,1,2,8000,1000,600,600,998,884,69,14,31,0,0.216667
366421003,1,2,10000,1000,600,600,1000,197,0,0,803,0,0.2
366421003,1,3,2000,1000,600,600,1000,951,49,0,0,0,0.216667
366421003,1,3,4000,1000,600,600,1000,951,49,0,0,0,0.216667
366421003,1,3,6000,1000,600,600,1000,439,10,0,551,0,0.2
366421003,1,3,8000,1000,600,600,1000,247,1,0,752,0,0.2
366421003,1,3,10000,1000,600,600,1000,153,0,0,847,0,0.216667
366421003,1,4,2000,1000,600,600,1000,951,49,0,0,0,0.216667
366421003,1,4,4000,1000,600,600,1000,960,39,1,0,0,0.2
366421003,1,4,6000,1000,600,600,997,928,61,8,0,0,0.216667
366421003,1,4,8000,1000,600,600,997,697,268,32,0,0,0.2
366421003,1,4,10000,1000,600,600,999,515,286,28,170,0,0.2
366421003,1,5,2000,1000,600,600,998,968,29,1,0,0,0.216667
366421003,1,5,4000,1000,600,600,998,966,30,2,0,0,0.2
366421003,1,5,6000,1000,600,600,998,847,65,15,71,0,0.216667
366421003,1,5,8000,1000,600,600,998,572,229,41,156,0,0.216667
366421003,1,5,10000,1000,600,600,999,401,270,34,294,0,0.216667
1208733331,1,1,2000,1000,600,600,1000,972,28,0,0,0,0.216667
1208733331,1,1,4000,1000,600,600,1000,973,27,0,0,0,0.2
1208733331,1,1,6000,1000,600,600,1000,881,38,0,81,0,0.216667
1208733331,1,1,8000,1000,600,600,999,621,134,28,216,0,0.216667
1208733331,1,1,10000,1000,600,600,999,431,174,34,360,0,0.2
1208733331,1,2,2000,1000,600,600,999,943,50,6,0,0,0.2
1208733331,1,2,4000,1000,600,600,999,943,50,6,0,0,0.216667
1208733331,1,2,6000,1000,600,600,999,943,50,6,0,0,0.2
1208733331,1,2,8000,1000,600,600,999,943,50,6,0,0,0.216667
1208733331,1,2,10000,1000,600,600,1000,233,1,0,766,0,0.2
1208733331,1,3,2000,1000,600,600,1000,962,38,0,0,0,0.2
1208733331,1,3,4000,1000,600,600,1000,962,38,0,0,0,0.2
1208733331,1,3,6000,1000,600,600,1000,485,15,0,500,0,0.2
1208733331,1,3,8000,1000,600,600,1000,272,5,0,723,0,0.216667
1208733331,1,3,10000,1000,600,600,1000,166,0,0,834,0,0.2
1208733331,1,4,2000,1000,600,600,1000,962,38,0,0,0,0.216667
1208733331,1,4,4000,1000,600,600,1000,973,27,0,0,0,0.2
1208733331,1,4,6000,1000,600,600,999,953,41,5,0,0,0.216667
1208733331,1,4,8000,1000,600,600,999,737,229,33,0,0,0.2
1208733331,1,4,10000,1000,600,600,998,546,237,34,181,0,0.216667
1208733331,1,5,2000,1000,600,600,1000,972,28,0,0,0,0.2
1208733331,1,5,4000,1000,600,600,1000,980,20,0,0,0,0.216667
1208733331,1,5,6000,1000,600,600,1000,867,52,16,65,0,0.2
1208733331,1,5,8000,1000,600,600,998,595,201,43,159,0,0.2
1208733331,1,5,10000,1000,600,600,997,409,227,40,321,0,0.2
2670870048,1,1,2000,1000,600,600,1000,968,30,2,0,0,0.216667
2670870048,1,1,4000,1000,600,600,1000,964,33,3,0,0,0.2
2670870048,1,1,6000,1000,600,600,1000,842,46,7,105,0,0.2
2670870048,1,1,8000,1000,600,600,999,608,146,20,225,0,0.216667
2670870048,1,1,10000,1000,600,600,999,424,194,22,359,0,0.2
2670870048,1,2,2000,1000,600,600,999,907,81,11,0,0,0.2
2670870048,1,2,4000,1000,600,600,999,907,81,11,0,0,0.2
2670870048,1,2,6000,1000,600,600,999,907,81,11,0,0,0.216667
2670870048,1,2,8000,1000,600,600,999,895,81,11,12,0,0.216667
2670870048,1,2,10000,1000,600,600,1000,214,0,0,786,0,0.2
2670870048,1,3,2000,1000,600,600,1000,950,49,1,0,0,0.216667
2670870048,1,3,4000,1000,600,600,1000,950,49,1,0,0,0.2
2670870048,1,3,6000,1000,600,600,1000,451,16,0,533,0,0.2
2670870048,1,3,8000,1000,600,600,1000,246,3,0,751,0,0.2
2670870048,1,3,10000,1000,600,600,1000,165,0,0,835,0,0.2
2670870048,1,4,2000,1000,600,600,1000,950,49,1,0,0,0.2
2670870048,1,4,4000,1000,600,600,1000,967,31,2,0,0,0.216667
2670870048,1,4,6000,1000,600,600,999,911,79,9,0,0,0.2
2670870048,1,4,8000,1000,600,600,999,714,250,35,0,0,0.216667
2670870048,1,4,10000,1000,600,600,999,512,278,30,179,0,0.216667
2670870048,1,5,2000,1000,600,600,1000,968,30,2,0,0,0.2
2670870048,1,5,4000,1000,600,600,1000,968,29,3,0,0,0.216667
2670870048,1,5,6000,1000,600,600,1000,838,65,11,86,0,0.2
2670870048,1,5,8000,1000,600,600,999,575,222,31,171,0,0.2
2670870048,1,5,10000,1000,600,600,999,397,246,32,324,0,0.216667
