RunSeed,Seed,Algoritmo,Radius,nDevices,appPeriodSeconds,simulationTime,PHYTotal,PHYSuccessful,PHYInterfered,PHYNoMoreReceivers,PHYUnderSensitivity,PHYLostBecauseTX,SimulationDuration
481011510,1,2,3000,3000,600,600,2997,2218,509,270,0,0,1.4
481011510,1,2,3000,1000,600,600,1000,918,68,14,0,0,0.0833333
481011510,1,2,3000,2000,600,600,2000,1646,259,95,0,0,0.516667
481011510,1,2,3000,4000,600,600,3997,2656,761,580,0,0,2.81667
481011510,1,2,3000,5000,600,600,4997,2970,1048,979,0,0,4.9
481011510,1,2,3000,6000,600,600,5995,3120,1410,1465,0,0,7.35
481011510,1,3,3000,3000,600,600,2998,2708,247,43,0,0,1.56667
481011510,1,3,3000,1000,600,600,1000,976,21,3,0,0,0.0833333
481011510,1,3,3000,2000,600,600,2000,1887,95,18,0,0,0.5
481011510,1,3,3000,4000,600,600,4000,3485,402,113,0,0,2.86667
481011510,1,3,3000,5000,600,600,4999,4166,587,246,0,0,4.85
481011510,1,3,3000,6000,600,600,5997,4814,817,366,0,0,7.26667
481011510,1,4,3000,3000,600,600,3000,2658,340,2,0,0,1.41667
481011510,1,4,3000,1000,600,600,1000,962,37,1,0,0,0.0833333
481011510,1,4,3000,2000,600,600,2000,1841,158,1,0,0,0.516667
481011510,1,4,3000,4000,600,600,4000,3395,586,19,0,0,2.8
481011510,1,4,3000,5000,600,600,4999,4061,914,24,0,0,4.83333
481011510,1,4,3000,6000,600,600,5999,4636,1311,52,0,0,7.3
481011510,1,5,3000,3000,600,600,2998,2709,246,43,0,0,1.4
481011510,1,5,3000,1000,600,600,1000,978,19,3,0,0,0.0833333
481011510,1,5,3000,2000,600,600,2000,1882,100,18,0,0,0.533333
481011510,1,5,3000,4000,600,600,4000,3479,405,116,0,0,2.98333
481011510,1,5,3000,5000,600,600,4999,4175,577,247,0,0,4.56667
481011510,1,5,3000,6000,600,600,5997,4804,820,373,0,0,7.45
3288029654,1,1,3000,3000,600,600,3000,2623,371,6,0,0,1.45
3288029654,1,1,3000,1000,600,600,1000,951,48,1,0,0,0.0833333
3288029654,1,1,3000,2000,600,600,2000,1820,178,2,0,0,0.5
3288029654,1,1,3000,4000,600,600,4000,3292,689,19,0,0,2.83333
3288029654,1,1,3000,5000,600,600,5000,3965,1012,23,0,0,4.83333
3288029654,1,1,3000,6000,600,600,5999,4530,1430,39,0,0,7.28333
3288029654,1,2,3000,3000,600,600,2997,2199,514,284,0,0,1.38333
3288029654,1,2,3000,1000,600,600,1000,914,68,18,0,0,0.0833333
3288029654,1,2,3000,2000,600,600,1998,1683,233,82,0,0,0.5
3288029654,1,2,3000,4000,600,600,3999,2622,801,576,0,0,2.88333
3288029654,1,2,3000,5000,600,600,4996,2964,1077,955,0,0,4.66667
3288029654,1,2,3000,6000,600,600,5997,3186,1346,1465,0,0,7.26667
3288029654,1,3,3000,3000,600,600,3000,2734,206,60,0,0,1.45
3288029654,1,3,3000,1000,600,600,1000,954,41,5,0,0,0.0833333
3288029654,1,3,3000,2000,600,600,1999,1870,109,20,0,0,0.5
3288029654,1,3,3000,4000,600,600,4000,3457,417,126,0,0,2.88333
3288029654,1,3,3000,5000,600,600,4999,4175,611,213,0,0,4.76667
3288029654,1,3,3000,6000,600,600,5999,4792,848,359,0,0,7.41667
3288029654,1,4,3000,3000,600,600,3000,2659,335,6,0,0,1.43333
3288029654,1,4,3000,1000,600,600,1000,956,43,1,0,0,0.0833333
3288029654,1,4,3000,2000,600,600,2000,1837,161,2,0,0,0.5
3288029654,1,4,3000,4000,600,600,4000,3353,627,20,0,0,2.83333
3288029654,1,4,3000,5000,600,600,5000,4066,910,24,0,0,4.71667
3288029654,1,4,3000,6000,600,600,5999,4654,1301,44,0,0,6.71667
3288029654,1,5,3000,3000,600,600,3000,2742,194,64,0,0,1.38333
3288029654,1,5,3000,1000,600,600,1000,953,42,5,0,0,0.0833333
3288029654,1,5,3000,2000,600,600,1999,1875,104,20,0,0,0.5
3288029654,1,5,3000,4000,600,600,4000,3457,415,128,0,0,2.86667
3288029654,1,5,3000,5000,600,600,4999,4186,597,216,0,0,4.83333
3288029654,1,5,3000,6000,600,600,5999,4806,830,363,0,0,7.15
4126506499,1,1,3000,3000,600,600,2999,2574,417,8,0,0,1.41667
4126506499,1,1,3000,1000,600,600,1000,956,44,0,0,0,0.0833333
4126506499,1,1,3000,2000,600,600,2000,1832,168,0,0,0,0.533333
4126506499,1,1,3000,4000,600,600,4000,3296,690,14,0,0,2.81667
4126506499,1,1,3000,5000,600,600,5000,3990,983,27,0,0,4.78333
4126506499,1,1,3000,6000,600,600,6000,4525,1428,47,0,0,6.96667
4126506499,1,2,3000,3000,600,600,2994,2224,488,282,0,0,1.43333
4126506499,1,2,3000,1000,600,600,1000,928,65,7,0,0,0.0833333
4126506499,1,2,3000,2000,600,600,1999,1685,220,94,0,0,0.516667
4126506499,1,2,3000,4000,600,600,3998,2659,758,581,0,0,2.91667
4126506499,1,2,3000,5000,600,600,4998,2963,1027,1008,0,0,4.95
4126506499,1,2,3000,6000,600,600,5998,3074,1359,1565,0,0,7.28333
4126506499,1,3,3000,3000,600,600,2997,2722,231,44,0,0,1.43333
4126506499,1,3,3000,1000,600,600,1000,976,21,3,0,0,0.0833333
4126506499,1,3,3000,2000,600,600,1999,1886,97,16,0,0,0.516667
4126506499,1,3,3000,4000,600,600,3999,3475,402,122,0,0,3.08333
4126506499,1,3,3000,5000,600,600,4999,4163,582,254,0,0,5.08333
4126506499,1,3,3000,6000,600,600,6000,4772,841,387,0,0,7.41667
4126506499,1,4,3000,3000,600,600,2999,2603,386,10,0,0,1.5
4126506499,1,4,3000,1000,600,600,1000,956,44,0,0,0,0.0833333
4126506499,1,4,3000,2000,600,600,2000,1846,154,0,0,0,0.55
4126506499,1,4,3000,4000,600,600,4000,3353,632,15,0,0,2.85
4126506499,1,4,3000,5000,600,600,5000,4067,906,27,0,0,4.8
