RunSeed,Seed,Algoritmo,Radius,nDevices,appPeriodSeconds,simulationTime,PHYTotal,PHYSuccessful,PHYInterfered,PHYNoMoreReceivers,PHYUnderSensitivity,PHYLostBecauseTX,SimulationDuration,targetRealocation
922357187,1,7,3000,3000,600,600,2999,2340,394,265,0,0,2.58333,0
922357187,1,7,3000,3000,600,600,2999,2348,389,262,0,0,2.76667,1
922357187,1,7,3000,3000,600,600,2999,2374,373,252,0,0,2.55,5
922357187,1,7,3000,3000,600,600,2999,2401,365,233,0,0,2.58333,10
922357187,1,7,3000,3000,600,600,2999,2435,350,214,0,0,2.58333,20
922357187,1,7,3000,3000,600,600,2999,2517,329,153,0,0,2.53333,50
922357187,1,7,3000,3000,600,600,2999,2542,314,143,0,0,2.5,60
922357187,1,7,3000,3000,600,600,2999,2587,297,115,0,0,2.61667,80
792161812,1,7,3000,3000,600,600,2996,2301,418,277,0,0,2.56667,0
792161812,1,7,3000,3000,600,600,2996,2306,414,276,0,0,2.56667,1
792161812,1,7,3000,3000,600,600,2996,2329,405,262,0,0,2.56667,5
792161812,1,7,3000,3000,600,600,2996,2343,404,249,0,0,2.6,10
792161812,1,7,3000,3000,600,600,2996,2400,369,227,0,0,2.53333,20
792161812,1,7,3000,3000,600,600,2996,2503,326,167,0,0,2.56667,50
792161812,1,7,3000,3000,600,600,2996,2540,309,147,0,0,2.55,60
792161812,1,7,3000,3000,600,600,2996,2577,304,115,0,0,2.55,80
3212674784,1,7,3000,3000,600,600,2998,2342,418,238,0,0,2.53333,0
3212674784,1,7,3000,3000,600,600,2998,2354,408,236,0,0,2.55,1
3212674784,1,7,3000,3000,600,600,2998,2386,382,230,0,0,2.56667,5
3212674784,1,7,3000,3000,600,600,2998,2416,363,219,0,0,2.53333,10
3212674784,1,7,3000,3000,600,600,2998,2452,354,192,0,0,2.53333,20
3212674784,1,7,3000,3000,600,600,2998,2553,307,138,0,0,2.51667,50
3212674784,1,7,3000,3000,600,600,2998,2570,303,125,0,0,2.6,60
3212674784,1,7,3000,3000,600,600,2998,2614,285,99,0,0,2.56667,80
2824821906,1,7,3000,3000,600,600,2998,2276,435,287,0,0,2.53333,0
2824821906,1,7,3000,3000,600,600,2998,2286,426,286,0,0,2.56667,1
2824821906,1,7,3000,3000,600,600,2999,2326,395,278,0,0,2.55,5
2824821906,1,7,3000,3000,600,600,2999,2362,374,263,0,0,2.56667,10
2824821906,1,7,3000,3000,600,600,2999,2390,364,245,0,0,2.5,20
2824821906,1,7,3000,3000,600,600,2999,2465,340,194,0,0,2.55,50
2824821906,1,7,3000,3000,600,600,2999,2493,332,174,0,0,2.55,60
2824821906,1,7,3000,3000,600,600,2999,2555,313,131,0,0,2.53333,80
1423406793,1,7,3000,3000,600,600,2996,2325,423,248,0,0,2.53333,0
1423406793,1,7,3000,3000,600,600,2996,2334,415,247,0,0,2.56667,1
1423406793,1,7,3000,3000,600,600,2996,2361,394,241,0,0,2.55,5
1423406793,1,7,3000,3000,600,600,2996,2383,386,227,0,0,2.55,10
1423406793,1,7,3000,3000,600,600,2996,2408,374,214,0,0,2.56667,20
1423406793,1,7,3000,3000,600,600,2996,2502,332,162,0,0,2.53333,50
1423406793,1,7,3000,3000,600,600,2996,2555,301,140,0,0,2.53333,60
1423406793,1,7,3000,3000,600,600,2997,2591,295,111,0,0,2.53333,80
3924330865,1,7,3000,3000,600,600,2997,2256,456,285,0,0,2.56667,0
3924330865,1,7,3000,3000,600,600,2997,2266,449,282,0,0,2.53333,1
3924330865,1,7,3000,3000,600,600,2997,2290,429,278,0,0,2.55,5
3924330865,1,7,3000,3000,600,600,2997,2315,415,267,0,0,2.55,10
3924330865,1,7,3000,3000,600,600,2997,2336,409,252,0,0,2.61667,20
3924330865,1,7,3000,3000,600,600,2998,2456,354,188,0,0,2.56667,50
3924330865,1,7,3000,3000,600,600,2998,2499,335,164,0,0,2.58333,60
3924330865,1,7,3000,3000,600,600,2998,2542,326,130,0,0,2.55,80
